epoch_ms	pid	ppid	etime	cpu_time	cpu_percent	rss_kib	vsz_kib	state	command
1783835274650	55676	55362	08:54	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835274650	55678	55676	08:54	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835274650	55706	55678	08:54	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835274650	55707	55706	08:54	13:22.18	103.9	6922176	513786576	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835274650	56009	55707	08:53	0:04.90	0	14576	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835276691	55676	55362	08:56	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835276691	55678	55676	08:56	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835276691	55706	55678	08:56	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835276691	55707	55706	08:56	13:24.31	104.1	7068032	513958576	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835276691	56009	55707	08:55	0:04.90	0	14464	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835278732	55676	55362	08:58	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835278732	55678	55676	08:58	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835278732	55706	55678	08:58	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835278732	55707	55706	08:58	13:29.95	125.9	6933936	513866224	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835278732	56009	55707	08:57	0:04.90	0	14464	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835280771	55676	55362	09:00	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835280771	55678	55676	09:00	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835280771	55706	55678	09:00	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835280771	55707	55706	09:00	13:32.17	103.8	6966896	513899184	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835280771	56009	55707	08:59	0:04.90	0	14464	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835282809	55676	55362	09:02	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835282809	55678	55676	09:02	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835282809	55706	55678	09:02	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835282809	55707	55706	09:02	13:34.64	112.7	7027152	513956032	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835282809	56009	55707	09:01	0:04.90	0	14464	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835284851	55676	55362	09:04	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835284851	55678	55676	09:04	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835284851	55706	55678	09:04	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835284851	55707	55706	09:04	13:40.14	228.1	6906288	513848000	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835284851	56009	55707	09:03	0:04.90	0	14464	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835286889	55676	55362	09:06	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835286889	55678	55676	09:06	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835286889	55706	55678	09:06	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835286889	55707	55706	09:06	13:42.29	105.2	6994816	513936320	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835286889	56009	55707	09:05	0:04.90	0	14496	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835288927	55676	55362	09:08	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835288927	55678	55676	09:08	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835288927	55706	55678	09:08	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835288927	55707	55706	09:08	13:44.54	114.6	7018224	513953440	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835288927	56009	55707	09:07	0:04.90	0	27632	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835290970	55676	55362	09:10	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835290970	55678	55676	09:10	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835290970	55706	55678	09:10	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835290970	55707	55706	09:10	13:46.65	96.6	6777824	513981584	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835290970	56009	55707	09:09	0:04.91	0	27440	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835293010	55676	55362	09:13	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835293010	55678	55676	09:13	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835293010	55706	55678	09:13	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835293010	55707	55706	09:13	13:52.47	251.7	6896592	513872800	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835293010	56009	55707	09:12	0:04.91	0	27456	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835295052	55676	55362	09:15	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835295052	55678	55676	09:15	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835295052	55706	55678	09:15	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835295052	55707	55706	09:15	13:54.86	109.1	6996480	513966480	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835295052	56009	55707	09:14	0:04.91	0	27456	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835297091	55676	55362	09:17	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835297091	55678	55676	09:17	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835297091	55706	55678	09:17	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835297091	55707	55706	09:17	13:56.85	104.3	7007472	513985888	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835297091	56009	55707	09:16	0:04.91	0	27424	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835299129	55676	55362	09:19	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835299129	55678	55676	09:19	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835299129	55706	55678	09:19	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835299129	55707	55706	09:19	13:58.78	106.2	7031024	513998320	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835299129	56009	55707	09:18	0:04.91	0	27424	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835301175	55676	55362	09:21	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835301175	55678	55676	09:21	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835301175	55706	55678	09:21	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835301175	55707	55706	09:21	14:04.19	139.4	7026096	513991504	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835301175	56009	55707	09:20	0:04.91	0	27424	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835303216	55676	55362	09:23	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835303216	55678	55676	09:23	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835303216	55706	55678	09:23	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835303216	55707	55706	09:23	14:06.45	107.9	6999584	513997456	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835303216	56009	55707	09:22	0:04.91	0	27104	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835305255	55676	55362	09:25	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835305255	55678	55676	09:25	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835305255	55706	55678	09:25	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835305255	55707	55706	09:25	14:08.67	111.9	7021776	514018544	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835305255	56009	55707	09:24	0:04.91	0	27120	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835307300	55676	55362	09:27	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835307300	55678	55676	09:27	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835307300	55706	55678	09:27	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835307300	55707	55706	09:27	14:13.95	441.1	6892384	513886064	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835307300	56009	55707	09:26	0:04.91	0	27136	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835309342	55676	55362	09:29	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835309342	55678	55676	09:29	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835309342	55706	55678	09:29	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835309342	55707	55706	09:29	14:16.27	103.2	7015792	514013008	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835309342	56009	55707	09:28	0:04.91	0	26992	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835311383	55676	55362	09:31	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835311383	55678	55676	09:31	0:00.18	0	43744	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835311383	55706	55678	09:31	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835311383	55707	55706	09:31	14:18.45	104.7	7042960	514039360	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835311383	56009	55707	09:30	0:04.91	0	26992	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835313423	55676	55362	09:33	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835313423	55678	55676	09:33	0:00.18	0	43712	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835313423	55706	55678	09:33	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835313423	55707	55706	09:33	14:20.60	104	7042080	514056304	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835313423	56009	55707	09:32	0:04.91	0	26800	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835315472	55676	55362	09:35	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835315472	55678	55676	09:35	0:00.18	0	43712	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835315472	55706	55678	09:35	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835315472	55707	55706	09:35	14:26.15	129.8	7003168	514006064	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835315472	56009	55707	09:34	0:04.91	0	26832	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835317513	55676	55362	09:37	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835317513	55678	55676	09:37	0:00.18	0	43712	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835317513	55706	55678	09:37	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835317513	55707	55706	09:37	14:28.50	116.5	7048416	514043712	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835317513	56009	55707	09:36	0:04.91	0	26832	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835319553	55676	55362	09:39	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835319553	55678	55676	09:39	0:00.18	0	43712	436208112	S	node /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
1783835319553	55706	55678	09:39	0:00.00	0	1040	435300000	S	sh -c export NODE_OPTIONS='--max-old-space-size=8192' || set NODE_OPTIONS="--max-old-space-size=8192" && astro build
1783835319553	55707	55706	09:39	14:32.52	400.9	7071328	514071360	R	node /Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.bin/../astro/bin/astro.mjs build
1783835319553	56009	55707	09:38	0:04.91	0	26896	412502544	S	/Users/yunfeihe/Documents/github-opensource/.worktrees/cloudflare-docs-rolldown-build/node_modules/.pnpm/@esbuild+darwin-arm64@0.27.7/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.27.7 --ping
1783835321593	55676	55362	09:41	0:00.00	0	512	435299648	Ss	/usr/bin/time -l -o /Users/yunfeihe/Documents/github-opensource/.worktrees/rolldown-parallel-js-plugin-cloudflare-build/experiments/cloudflare-mdx/data/2026-07-12-astro-local-reference/resources.txt /Users/yunfeihe/.vite-plus/js_runtime/node/24.18.0/bin/corepack pnpm run build
